yyyy-mm-dd hh:mm:ss,DELTA_ENERGY,GRID_ENERGY,CHARGE_LEVEL,DISCHARGE_CAPACITY
2020-06-01 16:15:00,364.8899999999999,364.8899999999999,38.56282055065079,0.21404941589976867
2020-06-01 16:30:00,333.3899999999999,333.3899999999999,38.77686996655056,0.21404941589976867
2020-06-01 16:45:00,321.51,321.51,38.99091938245032,0.21404941589976867
2020-06-01 17:00:00,245.36999999999995,245.36999999999995,39.20496879835009,0.21404941589976867
2020-06-01 17:15:00,195.11999999999995,195.11999999999995,39.41901821424985,0.21404941589976867
2020-06-01 17:30:00,172.32,172.32,39.63306763014962,0.21404941589976867
2020-06-01 17:45:00,132.96000000000004,132.96000000000004,39.847117046049384,0.21404941589976867
2020-06-01 18:00:00,161.99999999999994,161.99999999999994,40.06116646194915,0.21404941589976867
2020-06-01 18:15:00,84.27000000000001,84.27000000000001,40.275215877848915,0.21404941589976867
2020-06-01 18:30:00,46.68000000000001,46.68000000000001,40.48926529374868,0.21404941589976867
2020-06-01 18:45:00,52.139999999999986,52.139999999999986,40.703314709648446,0.21404941589976867
2020-06-01 19:00:00,38.579999999999984,38.579999999999984,40.91736412554821,0.21404941589976867
2020-06-01 19:15:00,35.28,35.28,41.13141354144798,0.21404941589976867
2020-06-01 19:30:00,3.1500000000000057,3.1500000000000057,41.34546295734774,0.21404941589976867
2020-06-01 19:45:00,-26.099999999999994,0.0,41.5992236210787,0.2537606637309562
2020-06-01 20:00:00,-27.420000000000016,0.0,41.894773003991894,0.2955493829131949
2020-06-01 20:15:00,-62.43,0.0,42.285878296963354,0.39110529297145974
2020-06-01 20:30:00,-61.320000000000014,0.0,42.770941272256906,0.4850629752935507
2020-06-01 20:45:00,-75.42000000000002,0.0,43.371810798795586,0.6008695265386794
2020-06-01 21:00:00,-80.37,0.0,44.09642463068307,0.7246138318874821
2020-06-01 21:15:00,-80.58000000000001,0.0,44.945604667535164,0.8491800368520966
2020-06-01 21:30:00,-103.95,0.0,45.95678635540984,1.011181687874673
2020-06-01 21:45:00,-86.10000000000001,0.0,47.10287963504507,1.1460932796352317
2020-06-01 22:00:00,-106.05000000000001,0.0,48.41655294141965,1.3136733063745822
2020-06-01 22:15:00,-81.9,0.0,49.86022998356053,1.443677042140878
2020-06-01 22:30:00,-84.0,0.0,51.43806170589372,1.577831722333194
2020-06-01 22:45:00,-77.7,0.0,53.140819569745844,1.7027578638521204
2020-06-01 23:00:00,-94.5,0.0,54.99702153715127,1.856201967405428
2020-06-01 23:15:00,-76.65,0.0,56.978398898630026,1.9813773614787582
2020-06-01 23:30:00,-65.10000000000001,0.0,59.06651511010373,2.088116211473701
2020-06-01 23:45:00,-63.0,0.0,61.25837471020705,2.1918596001033235
2020-06-02 00:00:00,-70.35000000000001,0.0,63.56675211470602,2.308377404498972
2020-06-02 00:15:00,-51.45,0.0,65.96061325071422,2.393861136008191
2020-06-02 00:30:00,-32.550000000000004,0.0,68.40863586281681,2.448022612102584
2020-06-02 00:45:00,-29.400000000000002,0.0,70.90568194494145,2.49704608212464
2020-06-02 01:00:00,-45.15,0.0,73.47836496337135,2.5726830184299043
2020-06-02 01:15:00,-31.5,0.0,76.10392070848042,2.625555745109072
2020-06-02 01:30:00,-33.6,0.0,78.78602758002089,2.6821068715404626
2020-06-02 01:45:00,-22.05,0.0,81.50528540325159,2.7192578232307008
2020-06-02 02:00:00,-29.400000000000002,0.0,84.27420596813315,2.7689205648815514
2020-06-02 02:15:00,-21.0,0.0,87.07863902084777,2.804433052714626
2020-06-02 02:30:00,-33.6,0.0,89.94006897268349,2.861429951835716
2020-06-02 02:45:00,-30.450000000000003,0.0,92.8532562419397,2.9131872692562055
2020-06-02 03:00:00,-32.550000000000004,0.0,95.82189808808108,2.968641846141377
2020-06-02 03:15:00,-34.65,0.0,98.84971598520319,3.027817897122105
2020-06-02 03:30:00,-36.75,0.0,101.94045675380838,3.090740768605182
2020-06-02 03:45:00,-39.9,0.0,105.09970851225616,3.159251758447782
2020-06-02 04:00:00,-54.6,0.0,108.35315007554318,3.2534415632870286
2020-06-02 04:15:00,-49.35,0.0,111.69201823403762,3.338868158494442
2020-06-02 04:30:00,-65.10000000000001,0.0,115.14428364036212,3.4522654063245053
2020-06-02 04:45:00,-56.400000000000006,0.0,118.69527666183069,3.550993021468573
2020-06-02 05:00:00,-46.11,0.0,122.32731991243118,3.6320432506004874
2020-06-02 05:15:00,-26.520000000000003,0.0,126.00606037925624,3.6787404668250674
2020-06-02 05:30:00,-8.79,0.0,129.70027705643102,3.6942166771747655
2020-06-02 05:45:00,-36.09,0.0,133.45835719114982,3.758080134718804
2020-06-02 06:00:00,2.039999999999992,0.0,137.21283496367255,3.7544777725227223
2020-06-02 06:15:00,12.719999999999999,0.0,140.9448969974177,3.7320620337451325
2020-06-02 06:30:00,0.8400000000000034,0.0,144.67547803273374,3.7305810353160633
2020-06-02 06:45:00,53.75999999999999,0.0,148.31204530814324,3.6365672754095177
2020-06-02 07:00:00,72.38999999999999,0.0,151.82308508425402,3.511039776110773
2020-06-02 07:15:00,103.23000000000002,0.0,155.1570981326743,3.3340130484202835
2020-06-02 07:30:00,122.93999999999997,0.0,158.2825175348843,3.1254194022100164
2020-06-02 07:45:00,138.80999999999997,0.0,161.17487441529036,2.8923568804060458
2020-06-02 08:00:00,191.88000000000002,0.0,163.75057572195897,2.5757013066685968
2020-06-02 08:15:00,211.86,0.0,165.98274493840017,2.232169216441206
2020-06-02 08:30:00,236.72999999999996,0.0,167.8376445865156,1.854899648115447
2020-06-02 08:45:00,266.61,0.0,169.27697446034261,1.439329873827019
2020-06-02 09:00:00,304.10999999999996,0.0,170.25399772238575,0.9770232620431303
2020-06-02 09:15:00,345.1500000000001,0.0,170.71524650819123,0.4612487858054891
2020-06-02 09:30:00,347.36999999999995,22.296371419451084,170.9236697861087,0.20842327791744727
2020-06-02 09:45:00,336.92999999999995,336.92999999999995,171.13209306402615,0.20842327791744727
2020-06-02 10:00:00,399.53999999999985,399.53999999999985,171.3405163419436,0.20842327791744727
2020-06-02 10:15:00,442.7399999999999,442.7399999999999,171.54893961986107,0.20842327791744727
2020-06-02 10:30:00,439.4699999999999,439.4699999999999,171.75736289777853,0.20842327791744727
2020-06-02 10:45:00,411.27,411.27,171.965786175696,0.20842327791744727
2020-06-02 11:00:00,461.88,461.88,172.17420945361346,0.20842327791744727
2020-06-02 11:15:00,487.82999999999987,487.82999999999987,172.38263273153092,0.20842327791744727
2020-06-02 11:30:00,509.97,509.97,172.59105600944838,0.20842327791744727
2020-06-02 11:45:00,492.8100000000001,492.8100000000001,172.79947928736584,0.20842327791744727
2020-06-02 12:00:00,473.94,473.94,173.0079025652833,0.20842327791744727
2020-06-02 12:15:00,508.0499999999999,508.0499999999999,173.21632584320076,0.20842327791744727
2020-06-02 12:30:00,539.5500000000001,539.5500000000001,173.42474912111823,0.20842327791744727
2020-06-02 12:45:00,544.0799999999998,544.0799999999998,173.6331723990357,0.20842327791744727
2020-06-02 13:00:00,557.6699999999998,557.6699999999998,173.84159567695315,0.20842327791744727
2020-06-02 13:15:00,276.11999999999995,276.11999999999995,174.0500189548706,0.20842327791744727
2020-06-02 13:30:00,222.14999999999992,222.14999999999992,174.25844223278807,0.20842327791744727
2020-06-02 13:45:00,96.71999999999997,96.71999999999997,174.46686551070553,0.20842327791744727
2020-06-02 14:00:00,84.93,84.93,174.675288788623,0.20842327791744727
2020-06-02 14:15:00,457.2299999999999,457.2299999999999,174.88371206654045,0.20842327791744727
2020-06-02 14:30:00,58.61999999999995,58.61999999999995,175.09213534445792,0.20842327791744727
2020-06-02 14:45:00,136.88999999999993,136.88999999999993,175.30055862237538,0.20842327791744727
2020-06-02 15:00:00,220.70999999999998,220.70999999999998,175.50898190029284,0.20842327791744727
2020-06-02 15:15:00,-80.46000000000001,0.0,175.84054476469854,0.3315628644056935
2020-06-02 15:30:00,268.43999999999994,25.398713559430632,176.07346654541703,0.23292178071849895
2020-06-02 15:45:00,45.93000000000001,45.93000000000001,176.30638832613553,0.23292178071849895
2020-06-02 16:00:00,125.09999999999997,125.09999999999997,176.53931010685403,0.23292178071849895
2020-06-02 16:15:00,252.5399999999999,252.5399999999999,176.77223188757253,0.23292178071849895
2020-06-02 16:30:00,219.06,219.06,177.00515366829103,0.23292178071849895
2020-06-02 16:45:00,105.29999999999995,105.29999999999995,177.23807544900953,0.23292178071849895
2020-06-02 17:00:00,89.58000000000004,89.58000000000004,177.47099722972803,0.23292178071849895
2020-06-02 17:15:00,159.14999999999998,159.14999999999998,177.70391901044653,0.23292178071849895
2020-06-02 17:30:00,77.28000000000003,77.28000000000003,177.93684079116503,0.23292178071849895
2020-06-02 17:45:00,120.23999999999995,120.23999999999995,178.16976257188352,0.23292178071849895
2020-06-02 18:00:00,130.83,130.83,178.40268435260202,0.23292178071849895
2020-06-02 18:15:00,-27.930000000000035,0.0,178.67814132549907,0.2754569728970508
2020-06-02 18:30:00,108.50999999999996,108.50999999999996,178.95359829839612,0.2754569728970508
2020-06-02 18:45:00,58.05000000000001,58.05000000000001,179.22905527129316,0.2754569728970508
2020-06-02 19:00:00,37.799999999999955,37.799999999999955,179.5045122441902,0.2754569728970508
2020-06-02 19:15:00,-12.690000000000055,0.0,179.79928794118348,0.2947756969932596
2020-06-02 19:30:00,-15.569999999999993,0.0,180.11778829639312,0.31850035520962666
2020-06-02 19:45:00,-38.609999999999985,0.0,180.4952824455353,0.37749414914218343
2020-06-02 20:00:00,-7.710000000000008,0.0,180.88453598340467,0.38925353786936
2020-06-02 20:15:00,3.59999999999998,0.0,181.2683037920426,0.3837678086379111
2020-06-02 20:30:00,-12.81000000000001,0.0,181.67161797253587,0.403314180493272
2020-06-02 20:45:00,-47.28,0.0,182.1473003897442,0.4756824172083186
2020-06-02 21:00:00,-64.14,0.0,182.72136602707627,0.5740656373320759
2020-06-02 21:15:00,-52.35,0.0,183.3757691152328,0.6544030881565386
2020-06-02 21:30:00,-54.6,0.0,184.11413296903652,0.7383638538037127
2020-06-02 21:45:00,-56.7,0.0,184.93994034694055,0.8258073779040319
2020-06-02 22:00:00,-44.1,0.0,185.83388960833778,0.8939492613972295
2020-06-02 22:15:00,-63.0,0.0,186.82569308485716,0.991803476519386
2020-06-02 22:30:00,-47.25,0.0,187.8910818184794,1.0653887336222387
2020-06-02 22:45:00,-48.300000000000004,0.0,189.0319527261437,1.1408709076643044
2020-06-02 23:00:00,-64.05,0.0,190.27347236185156,1.241519635707879
2020-06-02 23:15:00,-57.75,0.0,191.6060979068035,1.3326255449519466
2020-06-02 23:30:00,-49.35,0.0,193.01681436435658,1.4107164575530533
2020-06-02 23:45:00,-61.95,0.0,194.5260575681397,1.5092432037831076
2020-06-03 00:00:00,-54.6,0.0,196.12247826285858,1.596420694718891
2020-06-03 00:15:00,-42.0,0.0,197.7861613484974,1.6636830856388214
2020-06-03 00:30:00,-40.95,0.0,199.5156822431616,1.7295208946641931
2020-06-03 00:45:00,-30.450000000000003,0.0,201.29428787247477,1.7786056293131682
2020-06-03 01:00:00,-58.800000000000004,0.0,203.16829519491867,1.874007322443897
2020-06-03 01:15:00,-36.75,0.0,205.10205420462628,1.933759009707609
2020-06-03 01:30:00,-32.550000000000004,0.0,207.0888434311379,1.9867892265116127
2020-06-03 01:45:00,-28.35,0.0,209.12189962075882,2.0330561896209463
2020-06-03 02:00:00,-24.150000000000002,0.0,211.19442357711608,2.0725239563572497
2020-06-03 02:15:00,-31.5,0.0,213.3185591290587,2.124135551942637
2020-06-03 02:30:00,-35.7,0.0,215.5013532141331,2.18279408507438
2020-06-03 02:45:00,-22.05,0.0,217.7204092874799,2.2190560733467946
2020-06-03 03:00:00,-25.200000000000003,0.0,219.98098912826939,2.260579840789479
2020-06-03 03:15:00,-34.65,0.0,222.29884957274396,2.317860444474585
2020-06-03 03:30:00,-37.800000000000004,0.0,224.6794044826093,2.3805549098653347
2020-06-03 03:45:00,-35.7,0.0,227.1193406845269,2.4399362019175888
2020-06-03 04:00:00,-44.1,0.0,229.63293631984362,2.513595635316727
2020-06-03 04:15:00,-56.7,0.0,232.24176222349877,2.608825903655158
2020-06-03 04:30:00,-61.95,0.0,234.95519982545036,2.7134376019516018
2020-06-03 04:45:00,-44.550000000000004,0.0,237.74404885237945,2.788849026929083
2020-06-03 05:00:00,-46.74000000000001,0.0,240.61228395969434,2.868235107314878
2020-06-03 05:15:00,-35.88,0.0,243.54157163827912,2.9292876785847866
2020-06-03 05:30:00,-9.990000000000009,0.0,246.48784139172486,2.9462697534457263
2020-06-03 05:45:00,-36.000000000000014,0.0,249.49554122745914,3.007699835734273
2020-06-03 06:00:00,-24.57000000000002,0.0,252.54521195841133,3.0496707309521733
2020-06-03 06:15:00,14.909999999999997,0.0,255.56950152155108,3.0242895631397357
2020-06-03 06:30:00,22.859999999999985,0.0,258.5549645955377,2.9854630739866
2020-06-03 06:45:00,53.66999999999996,0.0,261.4497779305823,2.89481333504459
2020-06-03 07:00:00,84.20999999999998,0.0,264.2034975492228,2.753719618640517
2020-06-03 07:15:00,107.69999999999996,0.0,266.7785577847153,2.5750602354924976
2020-06-03 07:30:00,0.14999999999997726,0.0,269.3533676737427,2.57480988902738
2020-06-03 07:45:00,139.98,0.0,271.69879445654226,2.3454267827995365
2020-06-03 08:00:00,157.2,0.0,273.7899879580042,2.0911935014619543
2020-06-03 08:15:00,23.730000000000018,0.0,275.8425890821246,2.05260112412043
2020-06-03 08:30:00,95.93999999999994,0.0,277.7406425697523,1.898053487627667
2020-06-03 08:45:00,241.17,0.0,279.2603537150295,1.5197111452772198
2020-06-03 09:00:00,295.79999999999995,0.0,280.32828211356116,1.0679283985316315
2020-06-03 09:15:00,360.98999999999995,0.0,280.85629646409166,0.5280143505304821
2020-06-03 09:30:00,334.3499999999999,13.992314946951776,281.0528476721551,0.19655120806343085
2020-06-03 09:45:00,371.61,371.61,281.24939888021856,0.19655120806343085
2020-06-03 10:00:00,384.17999999999995,384.17999999999995,281.445950088282,0.19655120806343085
2020-06-03 10:15:00,421.4399999999998,421.4399999999998,281.6425012963455,0.19655120806343085
2020-06-03 10:30:00,424.61999999999995,424.61999999999995,281.8390525044089,0.19655120806343085
2020-06-03 10:45:00,439.79999999999995,439.79999999999995,282.0356037124724,0.19655120806343085
2020-06-03 11:00:00,459.84,459.84,282.23215492053583,0.19655120806343085
2020-06-03 11:15:00,513.6899999999999,513.6899999999999,282.4287061285993,0.19655120806343085
2020-06-03 11:30:00,507.9299999999998,507.9299999999998,282.62525733666274,0.19655120806343085
2020-06-03 11:45:00,483.75,483.75,282.8218085447262,0.19655120806343085
2020-06-03 12:00:00,516.6299999999999,516.6299999999999,283.01835975278965,0.19655120806343085
2020-06-03 12:15:00,519.1499999999999,519.1499999999999,283.2149109608531,0.19655120806343085
2020-06-03 12:30:00,547.8299999999999,547.8299999999999,283.41146216891656,0.19655120806343085
2020-06-03 12:45:00,536.46,536.46,283.60801337698,0.19655120806343085
2020-06-03 13:00:00,500.27999999999986,500.27999999999986,283.80456458504347,0.19655120806343085
2020-06-03 13:15:00,388.28999999999996,388.28999999999996,284.0011157931069,0.19655120806343085
2020-06-03 13:30:00,447.84,447.84,284.1976670011704,0.19655120806343085
2020-06-03 13:45:00,449.84999999999985,449.84999999999985,284.3942182092338,0.19655120806343085
2020-06-03 14:00:00,473.93999999999994,473.93999999999994,284.5907694172973,0.19655120806343085
2020-06-03 14:15:00,528.3899999999999,528.3899999999999,284.78732062536073,0.19655120806343085
2020-06-03 14:30:00,483.81000000000006,483.81000000000006,284.9838718334242,0.19655120806343085
2020-06-03 14:45:00,481.1700000000001,481.1700000000001,285.18042304148764,0.19655120806343085
2020-06-03 15:00:00,455.78999999999996,455.78999999999996,285.3769742495511,0.19655120806343085
2020-06-03 15:15:00,462.35999999999996,462.35999999999996,285.57352545761455,0.19655120806343085
2020-06-03 15:30:00,416.58,416.58,285.770076665678,0.19655120806343085
2020-06-03 15:45:00,438.78,438.78,285.96662787374146,0.19655120806343085
2020-06-03 16:00:00,382.7099999999999,382.7099999999999,286.1631790818049,0.19655120806343085
2020-06-03 16:15:00,388.89,388.89,286.35973028986837,0.19655120806343085
2020-06-03 16:30:00,346.37999999999994,346.37999999999994,286.5562814979318,0.19655120806343085
2020-06-03 16:45:00,331.1399999999999,331.1399999999999,286.7528327059953,0.19655120806343085
2020-06-03 17:00:00,230.7299999999999,230.7299999999999,286.9493839140587,0.19655120806343085
2020-06-03 17:15:00,219.57,219.57,287.1459351221222,0.19655120806343085
2020-06-03 17:30:00,241.38000000000005,241.38000000000005,287.34248633018564,0.19655120806343085
2020-06-03 17:45:00,194.99999999999994,194.99999999999994,287.5390375382491,0.19655120806343085
2020-06-03 18:00:00,94.16999999999996,94.16999999999996,287.73558874631254,0.19655120806343085
2020-06-03 18:15:00,-41.22,0.0,287.99493108057635,0.259342334263826
2020-06-03 18:30:00,-121.22999999999999,0.0,288.4406604436277,0.4457293630513217
2020-06-03 18:45:00,-69.63000000000002,0.0,288.99322165504736,0.5525612114197062
2020-06-03 19:00:00,-45.870000000000005,0.0,289.61611018354915,0.6228885285017678
2020-06-03 19:15:00,-96.75000000000003,0.0,290.3882958046639,0.7721856211147847
2020-06-03 19:30:00,-120.18,0.0,291.3475410765056,0.9592452718416827
2020-06-03 19:45:00,-104.07,0.0,292.4698595568557,1.1223184803500952
2020-06-03 20:00:00,-99.18000000000002,0.0,293.7486447370479,1.2787851801922647
2020-06-03 20:15:00,-85.47000000000001,0.0,295.162981283389,1.4143365463410704
2020-06-03 20:30:00,-68.61,0.0,296.6865657400649,1.5235844566758783
2020-06-03 20:45:00,-52.739999999999995,0.0,298.2943997307952,1.6078339907303094
2020-06-03 21:00:00,-69.57,0.0,300.01414508162543,1.7197453508302172
2020-06-03 21:15:00,-77.7,0.0,301.8598876734496,1.8457425918241672
2020-06-03 21:30:00,-48.300000000000004,0.0,303.78418056753446,1.924292894084905
2020-06-03 21:45:00,-66.15,0.0,305.8166582179175,2.0324776503830693
2020-06-03 22:00:00,-60.900000000000006,0.0,307.94914795094525,2.1324897330277315
2020-06-03 22:15:00,-59.85,0.0,310.18034785189883,2.2311999009535968
2020-06-03 22:30:00,-70.35000000000001,0.0,312.5282855134959,2.3479376615971055
2020-06-03 22:45:00,-64.05,0.0,314.9830428786782,2.4547573651822883
2020-06-03 23:00:00,-92.4,0.0,317.59334523979,2.6103023611117813
2020-06-03 23:15:00,-80.85000000000001,0.0,320.3405772124897,2.747231972699708
2020-06-03 23:30:00,-64.05,0.0,323.19668349889145,2.856106286401768
2020-06-03 23:45:00,-88.2,0.0,326.2038225266909,3.0071390277994334
2020-06-04 00:00:00,-74.55,0.0,329.33916596218745,3.1353434354965506
2020-06-04 00:15:00,-56.7,0.0,332.5722810040423,3.233115041854824
2020-06-04 00:30:00,-39.9,0.0,335.8743201022884,3.3020390982461167
2020-06-04 00:45:00,-44.1,0.0,339.2528105739793,3.3784904716908772
2020-06-04 01:00:00,-56.7,0.0,342.7301475610077,3.4773369870284467
2020-06-04 01:15:00,-31.5,0.0,346.2624954841891,3.532347923181415
2020-06-04 01:30:00,-42.0,0.0,349.8685308756821,3.606035391492957
2020-06-04 01:45:00,-25.200000000000003,0.0,353.51886000352266,3.650329127840575
2020-06-04 02:00:00,-36.75,0.0,357.23406519729656,3.7152051937738744
2020-06-04 02:15:00,-36.75,0.0,361.01439770226466,3.780332504968073
2020-06-04 02:30:00,-33.6,0.0,364.85446481880354,3.8400671165388665
2020-06-04 02:45:00,-32.550000000000004,0.0,368.75257401390905,3.898109195105503
2020-06-04 03:00:00,-30.450000000000003,0.0,372.7051211214823,3.9525471075732295
2020-06-04 03:15:00,-42.0,0.0,376.7330792692958,4.027958147813464
2020-06-04 03:30:00,-33.6,0.0,380.8215023892815,4.088423119985705
2020-06-04 03:45:00,-49.35,0.0,384.99919707093386,4.177694681652364
2020-06-04 04:00:00,-42.0,0.0,389.25314336573393,4.253946294800087
2020-06-04 04:15:00,-47.25,-47.25,393.507089660534,4.253946294800087
2020-06-04 04:30:00,-81.54,-81.54,397.7610359553341,4.253946294800087
2020-06-04 04:45:00,-62.61000000000001,-62.61000000000001,402.01498225013415,4.253946294800087
2020-06-04 05:00:00,-18.3,-18.3,406.2689285449342,4.253946294800087
2020-06-04 05:15:00,-14.280000000000008,-14.280000000000008,410.5228748397343,4.253946294800087
2020-06-04 05:30:00,-28.08,-28.08,414.7768211345344,4.253946294800087
2020-06-04 05:45:00,-67.95000000000002,-67.95000000000002,419.03076742933445,4.253946294800087
2020-06-04 06:00:00,-53.88,-53.88,423.2847137241345,4.253946294800087
2020-06-04 06:15:00,-52.260000000000005,-52.260000000000005,427.5386600189346,4.253946294800087
2020-06-04 06:30:00,-34.59,-34.59,431.79260631373467,4.253946294800087
2020-06-04 06:45:00,53.309999999999974,0.0,435.95090977963326,4.158303465898613
2020-06-04 07:00:00,19.769999999999982,0.0,440.07373382478784,4.122824045154563
2020-06-04 07:15:00,-81.14999999999999,0.0,444.3443434874374,4.270609662649554
2020-06-04 07:30:00,-2.250000000000057,-2.250000000000057,448.614953150087,4.270609662649554
2020-06-04 07:45:00,123.17999999999998,0.0,452.6666951877336,4.051742037646595
2020-06-04 08:00:00,39.66,0.0,456.6478325222959,3.9811373345623235
2020-06-04 08:15:00,195.56999999999996,0.0,460.2895186152947,3.6416860929987918
2020-06-04 08:30:00,64.80000000000001,0.0,463.8187697687782,3.529251153483505
2020-06-04 08:45:00,41.73000000000002,0.0,467.2757739945115,3.457004225733261
2020-06-04 09:00:00,6.179999999999978,0.0,470.72206344368584,3.4462894491743525
2020-06-04 09:15:00,206.21999999999994,0.0,473.82023271920093,3.0981692755150942
2020-06-04 09:30:00,341.43000000000006,0.0,476.36046373229647,2.5402310130955104
2020-06-04 09:45:00,355.8599999999999,0.0,478.3344680792461,1.974004346949644
2020-06-04 10:00:00,26.909999999999968,0.0,480.2650301114598,1.9305620322136852
2020-06-04 10:15:00,19.469999999999914,0.0,482.1641160407949,1.8990859293351092
2020-06-04 10:30:00,337.0499999999999,0.0,483.540254392424,1.3761383516291044
2020-06-04 10:45:00,483.92999999999995,0.0,484.19380245847003,0.6535480660460187
